accuracy,auroc,dataset_kind,diagnostic_error,n_test,n_train,ranc_downgrades,ranc_drift_monitors,ranc_fit_samples,ranc_hard_failures,ranc_ledger_rows,ranc_max_drift_estimate,ranc_passed,ranc_policy_summary,ranc_rejected_candidates,ranc_sparse_failures,ranc_train_only_fit,rare_event_recall,scaler,selected_scaler,sparse_input,sparse_output,split_strategy,task,temporal_gap,temporal_leakage_guard,temporal_test_start_index,temporal_train_end_index,test_density_after,test_density_before,test_nnz_after,test_nnz_before,test_nnz_delta,train_density_after,train_density_before,train_nnz_after,train_nnz_before,train_nnz_delta
0.9294871794871795,0.9119318181818181,temporal_rare_event,,156.0,364.0,,,,,,,,,,,,0.5416666666666666,none,,False,False,time_ordered,classification,1.0,True,364.0,363.0,0.8448717948717949,0.8448717948717949,659.0,659.0,0.0,0.8417582417582418,0.8417582417582418,1532.0,1532.0,0.0
0.9294871794871795,0.9018308080808082,temporal_rare_event,,156.0,364.0,,,,,,,,,,,,0.5416666666666666,standard,,False,False,time_ordered,classification,1.0,True,364.0,363.0,0.8448717948717949,0.8448717948717949,659.0,659.0,0.0,0.8417582417582418,0.8417582417582418,1532.0,1532.0,0.0
0.9294871794871795,0.9090909090909091,temporal_rare_event,,156.0,364.0,,,,,,,,,,,,0.5416666666666666,robust,,False,False,time_ordered,classification,1.0,True,364.0,363.0,0.8448717948717949,0.8448717948717949,659.0,659.0,0.0,0.8417582417582418,0.8417582417582418,1532.0,1532.0,0.0
0.8461538461538461,0.8327020202020203,temporal_rare_event,,156.0,364.0,,,,,,,,,,,,0.0,quantile,,False,False,time_ordered,classification,1.0,True,364.0,363.0,0.8448717948717949,0.8448717948717949,659.0,659.0,0.0,0.8395604395604396,0.8417582417582418,1528.0,1532.0,-4.0
0.9294871794871795,0.9018308080808082,temporal_rare_event,,156.0,364.0,,,,,,,,,,,,0.5416666666666666,selector,standard,False,False,time_ordered,classification,1.0,True,364.0,363.0,0.8448717948717949,0.8448717948717949,659.0,659.0,0.0,0.8417582417582418,0.8417582417582418,1532.0,1532.0,0.0
0.9294871794871795,0.9040404040404042,temporal_rare_event,,156.0,364.0,0.0,5.0,364.0,0.0,2.0,0.24465953034384746,True,"robust_affine:1, zscore:4",14.0,0.0,True,0.5416666666666666,ranc,,False,False,time_ordered,classification,1.0,True,364.0,363.0,0.8448717948717949,0.8448717948717949,659.0,659.0,0.0,0.8417582417582418,0.8417582417582418,1532.0,1532.0,0.0
