accuracy,auroc,benchmark,dataset_kind,diagnostic_error,mae,metrics_path,n_test,n_train,public_source,ranc_downgrades,ranc_drift_monitors,ranc_fit_samples,ranc_hard_failures,ranc_ledger_rows,ranc_max_drift_estimate,ranc_passed,ranc_policy_summary,ranc_rejected_candidates,ranc_sparse_failures,ranc_train_only_fit,rmse,scaler,seed,selected_scaler,sparse_input,sparse_output,split_strategy,task,test_density_after,test_density_before,test_nnz_after,test_nnz_before,test_nnz_delta,train_density_after,train_density_before,train_nnz_after,train_nnz_before,train_nnz_delta
0.7955390334572491,0.85,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_0/metrics.csv,269.0,499.0,uci_via_openml,,,,,,,,,,,,,standard,0,,False,False,random,classification,0.8689591078066915,0.8689591078066915,1870.0,1870.0,0.0,0.8795090180360722,0.8795090180360722,3511.0,3511.0,0.0
0.7955390334572491,0.8496878901373284,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_0/metrics.csv,269.0,499.0,uci_via_openml,,,,,,,,,,,,,robust,0,,False,False,random,classification,0.8689591078066915,0.8689591078066915,1870.0,1870.0,0.0,0.8795090180360722,0.8795090180360722,3511.0,3511.0,0.0
0.7843866171003717,0.8439450686641699,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_0/metrics.csv,269.0,499.0,uci_via_openml,,,,,,,,,,,,,maxabs,0,,False,False,random,classification,0.8689591078066915,0.8689591078066915,1870.0,1870.0,0.0,0.8795090180360722,0.8795090180360722,3511.0,3511.0,0.0
0.7657992565055762,0.8388888888888889,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_0/metrics.csv,269.0,499.0,uci_via_openml,,,,,,,,,,,,,quantile,0,,False,False,random,classification,0.8554832713754646,0.8689591078066915,1841.0,1870.0,-29.0,0.8704909819639278,0.8795090180360722,3475.0,3511.0,-36.0
0.7843866171003717,0.8439450686641699,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_0/metrics.csv,269.0,499.0,uci_via_openml,,,,,,,,,,,,,selector,0,maxabs,False,False,random,classification,0.8689591078066915,0.8689591078066915,1870.0,1870.0,0.0,0.8795090180360722,0.8795090180360722,3511.0,3511.0,0.0
0.7843866171003717,0.8423220973782772,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_0/metrics.csv,269.0,499.0,uci_via_openml,0.0,8.0,499.0,0.0,3.0,0.24809195402298848,True,"maxabs:3, zscore:5",18.0,0.0,,,ranc,0,,False,False,random,classification,0.8768587360594795,0.8689591078066915,1887.0,1870.0,17.0,0.8880260521042084,0.8795090180360722,3545.0,3511.0,34.0
0.7695167286245354,0.8377495462794918,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_1/metrics.csv,269.0,499.0,uci_via_openml,,,,,,,,,,,,,none,1,,False,False,random,classification,0.8889405204460966,0.8889405204460966,1913.0,1913.0,0.0,0.8687374749498998,0.8687374749498998,3468.0,3468.0,0.0
0.7695167286245354,0.8384150030248034,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_1/metrics.csv,269.0,499.0,uci_via_openml,,,,,,,,,,,,,standard,1,,False,False,random,classification,0.8889405204460966,0.8889405204460966,1913.0,1913.0,0.0,0.8687374749498998,0.8687374749498998,3468.0,3468.0,0.0
0.7695167286245354,0.8384150030248033,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_1/metrics.csv,269.0,499.0,uci_via_openml,,,,,,,,,,,,,robust,1,,False,False,random,classification,0.8889405204460966,0.8889405204460966,1913.0,1913.0,0.0,0.8687374749498998,0.8687374749498998,3468.0,3468.0,0.0
0.7732342007434945,0.8437386569872958,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_1/metrics.csv,269.0,499.0,uci_via_openml,,,,,,,,,,,,,maxabs,1,,False,False,random,classification,0.8889405204460966,0.8889405204460966,1913.0,1913.0,0.0,0.8687374749498998,0.8687374749498998,3468.0,3468.0,0.0
0.7806691449814126,0.861826981246219,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_1/metrics.csv,269.0,499.0,uci_via_openml,,,,,,,,,,,,,quantile,1,,False,False,random,classification,0.879182156133829,0.8889405204460966,1892.0,1913.0,-21.0,0.8572144288577155,0.8687374749498998,3422.0,3468.0,-46.0
0.7806691449814126,0.861826981246219,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_1/metrics.csv,269.0,499.0,uci_via_openml,,,,,,,,,,,,,selector,1,quantile,False,False,random,classification,0.879182156133829,0.8889405204460966,1892.0,1913.0,-21.0,0.8572144288577155,0.8687374749498998,3422.0,3468.0,-46.0
0.7769516728624535,0.847912885662432,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_1/metrics.csv,269.0,499.0,uci_via_openml,0.0,8.0,499.0,0.0,2.0,0.1574974619289333,True,"maxabs:3, zscore:5",18.0,0.0,,,ranc,1,,False,False,random,classification,0.8977695167286245,0.8889405204460966,1932.0,1913.0,19.0,0.8767535070140281,0.8687374749498998,3500.0,3468.0,32.0
0.7397769516728625,0.7641304347826087,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_2/metrics.csv,269.0,499.0,uci_via_openml,,,,,,,,,,,,,none,2,,False,False,random,classification,0.8675650557620818,0.8675650557620818,1867.0,1867.0,0.0,0.8802605210420842,0.8802605210420842,3514.0,3514.0,0.0
0.7472118959107806,0.7652813299232737,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_2/metrics.csv,269.0,499.0,uci_via_openml,,,,,,,,,,,,,standard,2,,False,False,random,classification,0.8675650557620818,0.8675650557620818,1867.0,1867.0,0.0,0.8802605210420842,0.8802605210420842,3514.0,3514.0,0.0
0.7472118959107806,0.7664322250639386,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_2/metrics.csv,269.0,499.0,uci_via_openml,,,,,,,,,,,,,robust,2,,False,False,random,classification,0.8675650557620818,0.8675650557620818,1867.0,1867.0,0.0,0.8802605210420842,0.8802605210420842,3514.0,3514.0,0.0
0.7509293680297398,0.7811381074168798,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_2/metrics.csv,269.0,499.0,uci_via_openml,,,,,,,,,,,,,maxabs,2,,False,False,random,classification,0.8675650557620818,0.8675650557620818,1867.0,1867.0,0.0,0.8802605210420842,0.8802605210420842,3514.0,3514.0,0.0
0.758364312267658,0.825383631713555,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_2/metrics.csv,269.0,499.0,uci_via_openml,,,,,,,,,,,,,quantile,2,,False,False,random,classification,0.8587360594795539,0.8675650557620818,1848.0,1867.0,-19.0,0.8689879759519038,0.8802605210420842,3469.0,3514.0,-45.0
0.758364312267658,0.825383631713555,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_2/metrics.csv,269.0,499.0,uci_via_openml,,,,,,,,,,,,,selector,2,quantile,False,False,random,classification,0.8587360594795539,0.8675650557620818,1848.0,1867.0,-19.0,0.8689879759519038,0.8802605210420842,3469.0,3514.0,-45.0
0.7732342007434945,0.8156010230179028,openml_diabetes,openml,,,outputs/openml/runs/openml_diabetes/seed_2/metrics.csv,269.0,499.0,uci_via_openml,0.0,8.0,499.0,0.0,3.0,0.4547191011235955,True,"maxabs:3, zscore:5",18.0,0.0,,,ranc,2,,False,False,random,classification,0.8782527881040892,0.8675650557620818,1890.0,1867.0,23.0,0.8872745490981964,0.8802605210420842,3542.0,3514.0,28.0
0.8471074380165289,0.9208030460366908,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_0/metrics.csv,242.0,448.0,uci_via_openml,,,,,,,,,,,,,none,0,,False,False,random,classification,0.26697455841840867,0.26697455841840867,3295.0,3295.0,0.0,0.2689075630252101,0.2689075630252101,6144.0,6144.0,0.0
0.8429752066115702,0.8987192800276912,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_0/metrics.csv,242.0,448.0,uci_via_openml,,,,,,,,,,,,,standard,0,,False,False,random,classification,0.26697455841840867,0.26697455841840867,3295.0,3295.0,0.0,0.2689075630252101,0.2689075630252101,6144.0,6144.0,0.0
0.859504132231405,0.9189338871581862,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_0/metrics.csv,242.0,448.0,uci_via_openml,,,,,,,,,,,,,robust,0,,False,False,random,classification,0.26697455841840867,0.26697455841840867,3295.0,3295.0,0.0,0.2689075630252101,0.2689075630252101,6144.0,6144.0,0.0
0.859504132231405,0.909865005192108,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_0/metrics.csv,242.0,448.0,uci_via_openml,,,,,,,,,,,,,maxabs,0,,False,False,random,classification,0.26697455841840867,0.26697455841840867,3295.0,3295.0,0.0,0.2689075630252101,0.2689075630252101,6144.0,6144.0,0.0
0.8388429752066116,0.9127033575631707,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_0/metrics.csv,242.0,448.0,uci_via_openml,,,,,,,,,,,,,quantile,0,,False,False,random,classification,0.26697455841840867,0.26697455841840867,3295.0,3295.0,0.0,0.26886379551820727,0.2689075630252101,6143.0,6144.0,-1.0
0.8388429752066116,0.9127033575631707,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_0/metrics.csv,242.0,448.0,uci_via_openml,,,,,,,,,,,,,selector,0,quantile,False,False,random,classification,0.26697455841840867,0.26697455841840867,3295.0,3295.0,0.0,0.26886379551820727,0.2689075630252101,6143.0,6144.0,-1.0
0.8553719008264463,0.9115957078573901,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_0/metrics.csv,242.0,448.0,uci_via_openml,0.0,51.0,448.0,0.0,35.0,1.349,True,"maxabs:25, robust_affine:24, zscore:2",176.0,0.0,,,ranc,0,,False,False,random,classification,0.26737967914438504,0.26697455841840867,3300.0,3295.0,5.0,0.2695203081232493,0.2689075630252101,6158.0,6144.0,14.0
0.9008264462809917,0.944047619047619,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_1/metrics.csv,242.0,448.0,uci_via_openml,,,,,,,,,,,,,none,1,,False,False,random,classification,0.2702965483714147,0.2702965483714147,3336.0,3336.0,0.0,0.26711309523809523,0.26711309523809523,6103.0,6103.0,0.0
0.8842975206611571,0.9337535014005602,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_1/metrics.csv,242.0,448.0,uci_via_openml,,,,,,,,,,,,,standard,1,,False,False,random,classification,0.2702965483714147,0.2702965483714147,3336.0,3336.0,0.0,0.26711309523809523,0.26711309523809523,6103.0,6103.0,0.0
0.8925619834710744,0.9453081232492997,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_1/metrics.csv,242.0,448.0,uci_via_openml,,,,,,,,,,,,,robust,1,,False,False,random,classification,0.2702965483714147,0.2702965483714147,3336.0,3336.0,0.0,0.26711309523809523,0.26711309523809523,6103.0,6103.0,0.0
0.8801652892561983,0.942436974789916,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_1/metrics.csv,242.0,448.0,uci_via_openml,,,,,,,,,,,,,maxabs,1,,False,False,random,classification,0.2702965483714147,0.2702965483714147,3336.0,3336.0,0.0,0.26711309523809523,0.26711309523809523,6103.0,6103.0,0.0
0.8801652892561983,0.9392156862745098,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_1/metrics.csv,242.0,448.0,uci_via_openml,,,,,,,,,,,,,quantile,1,,False,False,random,classification,0.2702155242262194,0.2702965483714147,3335.0,3336.0,-1.0,0.26706932773109243,0.26711309523809523,6102.0,6103.0,-1.0
0.8842975206611571,0.9337535014005602,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_1/metrics.csv,242.0,448.0,uci_via_openml,,,,,,,,,,,,,selector,1,standard,False,False,random,classification,0.2702965483714147,0.2702965483714147,3336.0,3336.0,0.0,0.26711309523809523,0.26711309523809523,6103.0,6103.0,0.0
0.8801652892561983,0.9418767507002801,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_1/metrics.csv,242.0,448.0,uci_via_openml,0.0,51.0,448.0,0.0,43.0,0.6745,True,"maxabs:17, robust_affine:32, zscore:2",200.0,0.0,,,ranc,1,,False,False,random,classification,0.2711067898233674,0.2702965483714147,3346.0,3336.0,10.0,0.26750700280112044,0.26711309523809523,6112.0,6103.0,9.0
0.871900826446281,0.9493169398907104,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_2/metrics.csv,242.0,448.0,uci_via_openml,,,,,,,,,,,,,none,2,,False,False,random,classification,0.26916221033868093,0.26916221033868093,3322.0,3322.0,0.0,0.26772584033613445,0.26772584033613445,6117.0,6117.0,0.0
0.8677685950413223,0.9383196721311475,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_2/metrics.csv,242.0,448.0,uci_via_openml,,,,,,,,,,,,,standard,2,,False,False,random,classification,0.26916221033868093,0.26916221033868093,3322.0,3322.0,0.0,0.26772584033613445,0.26772584033613445,6117.0,6117.0,0.0
0.8760330578512396,0.9492486338797814,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_2/metrics.csv,242.0,448.0,uci_via_openml,,,,,,,,,,,,,robust,2,,False,False,random,classification,0.26916221033868093,0.26916221033868093,3322.0,3322.0,0.0,0.26772584033613445,0.26772584033613445,6117.0,6117.0,0.0
0.8842975206611571,0.9383879781420763,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_2/metrics.csv,242.0,448.0,uci_via_openml,,,,,,,,,,,,,maxabs,2,,False,False,random,classification,0.26916221033868093,0.26916221033868093,3322.0,3322.0,0.0,0.26772584033613445,0.26772584033613445,6117.0,6117.0,0.0
0.871900826446281,0.9435792349726776,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_2/metrics.csv,242.0,448.0,uci_via_openml,,,,,,,,,,,,,quantile,2,,False,False,random,classification,0.26908118619348564,0.26916221033868093,3321.0,3322.0,-1.0,0.26768207282913165,0.26772584033613445,6116.0,6117.0,-1.0
0.8677685950413223,0.9383196721311475,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_2/metrics.csv,242.0,448.0,uci_via_openml,,,,,,,,,,,,,selector,2,standard,False,False,random,classification,0.26916221033868093,0.26916221033868093,3322.0,3322.0,0.0,0.26772584033613445,0.26772584033613445,6117.0,6117.0,0.0
0.871900826446281,0.9365437158469946,openml_credit_approval,openml,,,outputs/openml/runs/openml_credit_approval/seed_2/metrics.csv,242.0,448.0,uci_via_openml,0.0,51.0,448.0,0.0,41.0,1.349,True,"maxabs:19, robust_affine:30, zscore:2",192.0,0.0,,,ranc,2,,False,False,random,classification,0.26956733106465725,0.26916221033868093,3327.0,3322.0,5.0,0.26833858543417366,0.26772584033613445,6131.0,6117.0,14.0
0.8721461187214612,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_0/metrics.csv,219.0,406.0,uci_via_openml,,,,,,,,,,,,,none,0,,False,False,random,classification,1.0,1.0,876.0,876.0,0.0,1.0,1.0,1624.0,1624.0,0.0
0.8721461187214612,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_0/metrics.csv,219.0,406.0,uci_via_openml,,,,,,,,,,,,,standard,0,,False,False,random,classification,1.0,1.0,876.0,876.0,0.0,1.0,1.0,1624.0,1624.0,0.0
0.867579908675799,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_0/metrics.csv,219.0,406.0,uci_via_openml,,,,,,,,,,,,,robust,0,,False,False,random,classification,1.0,1.0,876.0,876.0,0.0,1.0,1.0,1624.0,1624.0,0.0
0.8584474885844748,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_0/metrics.csv,219.0,406.0,uci_via_openml,,,,,,,,,,,,,maxabs,0,,False,False,random,classification,1.0,1.0,876.0,876.0,0.0,1.0,1.0,1624.0,1624.0,0.0
0.867579908675799,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_0/metrics.csv,219.0,406.0,uci_via_openml,,,,,,,,,,,,,quantile,0,,False,False,random,classification,0.7990867579908676,1.0,700.0,876.0,-176.0,0.8004926108374384,1.0,1300.0,1624.0,-324.0
0.8721461187214612,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_0/metrics.csv,219.0,406.0,uci_via_openml,,,,,,,,,,,,,selector,0,standard,False,False,random,classification,1.0,1.0,876.0,876.0,0.0,1.0,1.0,1624.0,1624.0,0.0
0.867579908675799,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_0/metrics.csv,219.0,406.0,uci_via_openml,0.0,4.0,406.0,0.0,0.0,0.0,True,zscore:4,8.0,0.0,,,ranc,0,,False,False,random,classification,1.0,1.0,876.0,876.0,0.0,1.0,1.0,1624.0,1624.0,0.0
0.867579908675799,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_1/metrics.csv,219.0,406.0,uci_via_openml,,,,,,,,,,,,,none,1,,False,False,random,classification,1.0,1.0,876.0,876.0,0.0,1.0,1.0,1624.0,1624.0,0.0
0.8584474885844748,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_1/metrics.csv,219.0,406.0,uci_via_openml,,,,,,,,,,,,,standard,1,,False,False,random,classification,1.0,1.0,876.0,876.0,0.0,1.0,1.0,1624.0,1624.0,0.0
0.8584474885844748,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_1/metrics.csv,219.0,406.0,uci_via_openml,,,,,,,,,,,,,robust,1,,False,False,random,classification,1.0,1.0,876.0,876.0,0.0,1.0,1.0,1624.0,1624.0,0.0
0.8721461187214612,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_1/metrics.csv,219.0,406.0,uci_via_openml,,,,,,,,,,,,,maxabs,1,,False,False,random,classification,1.0,1.0,876.0,876.0,0.0,1.0,1.0,1624.0,1624.0,0.0
0.863013698630137,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_1/metrics.csv,219.0,406.0,uci_via_openml,,,,,,,,,,,,,quantile,1,,False,False,random,classification,0.7888127853881278,1.0,691.0,876.0,-185.0,0.8060344827586207,1.0,1309.0,1624.0,-315.0
0.8904109589041096,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_1/metrics.csv,219.0,406.0,uci_via_openml,,,,,,,,,,,,,selector,1,power,False,False,random,classification,1.0,1.0,876.0,876.0,0.0,1.0,1.0,1624.0,1624.0,0.0
0.8584474885844748,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_1/metrics.csv,219.0,406.0,uci_via_openml,0.0,4.0,406.0,0.0,0.0,0.0,True,zscore:4,8.0,0.0,,,ranc,1,,False,False,random,classification,1.0,1.0,876.0,876.0,0.0,1.0,1.0,1624.0,1624.0,0.0
0.8721461187214612,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_2/metrics.csv,219.0,406.0,uci_via_openml,,,,,,,,,,,,,none,2,,False,False,random,classification,1.0,1.0,876.0,876.0,0.0,1.0,1.0,1624.0,1624.0,0.0
0.8721461187214612,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_2/metrics.csv,219.0,406.0,uci_via_openml,,,,,,,,,,,,,standard,2,,False,False,random,classification,1.0,1.0,876.0,876.0,0.0,1.0,1.0,1624.0,1624.0,0.0
0.8721461187214612,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_2/metrics.csv,219.0,406.0,uci_via_openml,,,,,,,,,,,,,robust,2,,False,False,random,classification,1.0,1.0,876.0,876.0,0.0,1.0,1.0,1624.0,1624.0,0.0
0.8721461187214612,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_2/metrics.csv,219.0,406.0,uci_via_openml,,,,,,,,,,,,,maxabs,2,,False,False,random,classification,1.0,1.0,876.0,876.0,0.0,1.0,1.0,1624.0,1624.0,0.0
0.8858447488584474,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_2/metrics.csv,219.0,406.0,uci_via_openml,,,,,,,,,,,,,quantile,2,,False,False,random,classification,0.7968036529680366,1.0,698.0,876.0,-178.0,0.8017241379310345,1.0,1302.0,1624.0,-322.0
0.8995433789954338,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_2/metrics.csv,219.0,406.0,uci_via_openml,,,,,,,,,,,,,selector,2,power,False,False,random,classification,1.0,1.0,876.0,876.0,0.0,1.0,1.0,1624.0,1624.0,0.0
0.867579908675799,,openml_balance_scale,openml,,,outputs/openml/runs/openml_balance_scale/seed_2/metrics.csv,219.0,406.0,uci_via_openml,0.0,4.0,406.0,0.0,0.0,0.0,True,zscore:4,8.0,0.0,,,ranc,2,,False,False,random,classification,1.0,1.0,876.0,876.0,0.0,1.0,1.0,1624.0,1624.0,0.0
0.9875259875259875,0.9998420221169037,openml_banknote_authentication,openml,,,outputs/openml/runs/openml_banknote_authentication/seed_0/metrics.csv,481.0,891.0,uci_via_openml,,,,,,,,,,,,,none,0,,False,False,random,classification,1.0,1.0,1924.0,1924.0,0.0,1.0,1.0,3564.0,3564.0,0.0
0.9833679833679834,0.9998420221169037,openml_banknote_authentication,openml,,,outputs/openml/runs/openml_banknote_authentication/seed_0/metrics.csv,481.0,891.0,uci_via_openml,,,,,,,,,,,,,standard,0,,False,False,random,classification,1.0,1.0,1924.0,1924.0,0.0,1.0,1.0,3564.0,3564.0,0.0
0.9833679833679834,0.9998244690187819,openml_banknote_authentication,openml,,,outputs/openml/runs/openml_banknote_authentication/seed_0/metrics.csv,481.0,891.0,uci_via_openml,,,,,,,,,,,,,robust,0,,False,False,random,classification,1.0,1.0,1924.0,1924.0,0.0,1.0,1.0,3564.0,3564.0,0.0
0.975051975051975,0.9979638406178691,openml_banknote_authentication,openml,,,outputs/openml/runs/openml_banknote_authentication/seed_0/metrics.csv,481.0,891.0,uci_via_openml,,,,,,,,,,,,,maxabs,0,,False,False,random,classification,1.0,1.0,1924.0,1924.0,0.0,1.0,1.0,3564.0,3564.0,0.0
0.997920997920998,1.0,openml_banknote_authentication,openml,,,outputs/openml/runs/openml_banknote_authentication/seed_0/metrics.csv,481.0,891.0,uci_via_openml,,,,,,,,,,,,,selector,0,power,False,False,random,classification,1.0,1.0,1924.0,1924.0,0.0,1.0,1.0,3564.0,3564.0,0.0
0.9833679833679834,0.9998771283131473,openml_banknote_authentication,openml,,,outputs/openml/runs/openml_banknote_authentication/seed_0/metrics.csv,481.0,891.0,uci_via_openml,0.0,4.0,891.0,0.0,0.0,0.1219273165196302,True,zscore:4,8.0,0.0,,,ranc,0,,False,False,random,classification,1.0,1.0,1924.0,1924.0,0.0,1.0,1.0,3564.0,3564.0,0.0
0.9916839916839917,0.9997338443521772,openml_banknote_authentication,openml,,,outputs/openml/runs/openml_banknote_authentication/seed_1/metrics.csv,481.0,891.0,uci_via_openml,,,,,,,,,,,,,none,1,,False,False,random,classification,1.0,1.0,1924.0,1924.0,0.0,1.0,1.0,3564.0,3564.0,0.0
0.9792099792099792,0.9996096383831932,openml_banknote_authentication,openml,,,outputs/openml/runs/openml_banknote_authentication/seed_1/metrics.csv,481.0,891.0,uci_via_openml,,,,,,,,,,,,,standard,1,,False,False,random,classification,1.0,1.0,1924.0,1924.0,0.0,1.0,1.0,3564.0,3564.0,0.0
0.9792099792099792,0.9996096383831932,openml_banknote_authentication,openml,,,outputs/openml/runs/openml_banknote_authentication/seed_1/metrics.csv,481.0,891.0,uci_via_openml,,,,,,,,,,,,,robust,1,,False,False,random,classification,1.0,1.0,1924.0,1924.0,0.0,1.0,1.0,3564.0,3564.0,0.0
0.972972972972973,0.9979239859469817,openml_banknote_authentication,openml,,,outputs/openml/runs/openml_banknote_authentication/seed_1/metrics.csv,481.0,891.0,uci_via_openml,,,,,,,,,,,,,maxabs,1,,False,False,random,classification,1.0,1.0,1924.0,1924.0,0.0,1.0,1.0,3564.0,3564.0,0.0
0.9958419958419958,1.0,openml_banknote_authentication,openml,,,outputs/openml/runs/openml_banknote_authentication/seed_1/metrics.csv,481.0,891.0,uci_via_openml,,,,,,,,,,,,,selector,1,power,False,False,random,classification,1.0,1.0,1924.0,1924.0,0.0,1.0,1.0,3564.0,3564.0,0.0
0.9792099792099792,0.9995918946733383,openml_banknote_authentication,openml,,,outputs/openml/runs/openml_banknote_authentication/seed_1/metrics.csv,481.0,891.0,uci_via_openml,0.0,4.0,891.0,0.0,0.0,0.04860984613112992,True,zscore:4,8.0,0.0,,,ranc,1,,False,False,random,classification,1.0,1.0,1924.0,1924.0,0.0,1.0,1.0,3564.0,3564.0,0.0
0.9875259875259875,0.9996519317786287,openml_banknote_authentication,openml,,,outputs/openml/runs/openml_banknote_authentication/seed_2/metrics.csv,481.0,891.0,uci_via_openml,,,,,,,,,,,,,none,2,,False,False,random,classification,1.0,1.0,1924.0,1924.0,0.0,1.0,1.0,3564.0,3564.0,0.0
0.975051975051975,0.9992516533240515,openml_banknote_authentication,openml,,,outputs/openml/runs/openml_banknote_authentication/seed_2/metrics.csv,481.0,891.0,uci_via_openml,,,,,,,,,,,,,standard,2,,False,False,random,classification,1.0,1.0,1924.0,1924.0,0.0,1.0,1.0,3564.0,3564.0,0.0
0.975051975051975,0.9992516533240515,openml_banknote_authentication,openml,,,outputs/openml/runs/openml_banknote_authentication/seed_2/metrics.csv,481.0,891.0,uci_via_openml,,,,,,,,,,,,,robust,2,,False,False,random,classification,1.0,1.0,1924.0,1924.0,0.0,1.0,1.0,3564.0,3564.0,0.0
0.9563409563409564,0.996606334841629,openml_banknote_authentication,openml,,,outputs/openml/runs/openml_banknote_authentication/seed_2/metrics.csv,481.0,891.0,uci_via_openml,,,,,,,,,,,,,maxabs,2,,False,False,random,classification,1.0,1.0,1924.0,1924.0,0.0,1.0,1.0,3564.0,3564.0,0.0
0.9916839916839917,1.0,openml_banknote_authentication,openml,,,outputs/openml/runs/openml_banknote_authentication/seed_2/metrics.csv,481.0,891.0,uci_via_openml,,,,,,,,,,,,,selector,2,power,False,False,random,classification,1.0,1.0,1924.0,1924.0,0.0,1.0,1.0,3564.0,3564.0,0.0
0.975051975051975,0.9992516533240515,openml_banknote_authentication,openml,,,outputs/openml/runs/openml_banknote_authentication/seed_2/metrics.csv,481.0,891.0,uci_via_openml,0.0,4.0,891.0,0.0,0.0,0.08902199486829712,True,zscore:4,8.0,0.0,,,ranc,2,,False,False,random,classification,1.0,1.0,1924.0,1924.0,0.0,1.0,1.0,3564.0,3564.0,0.0
0.965,0.9918023945636933,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_0/metrics.csv,200.0,369.0,uci_via_openml,,,,,,,,,,,,,none,0,,False,False,random,classification,0.993,0.993,5958.0,5958.0,0.0,0.9967479674796748,0.9967479674796748,11034.0,11034.0,0.0
0.98,0.9941753856110451,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_0/metrics.csv,200.0,369.0,uci_via_openml,,,,,,,,,,,,,standard,0,,False,False,random,classification,0.993,0.993,5958.0,5958.0,0.0,0.9967479674796748,0.9967479674796748,11034.0,11034.0,0.0
0.97,0.9953618811347211,openml_wdbc,openml,,,outputs/openml/runs/openml_wdbc/seed_0/metrics.csv,200.0,369.0,uci_via_openml,,,,,,,,,,,,,robust,0,,False,False,random,classification,0.993,0.993,5958.0,5958.0,0.0,0.9967479674796748,0.9967479674796748,11034.0,11034.0,0.0
